group,seq_bin,epi_bin,attn_weight
HEK293T G4+ promoter,87,40,0.010273315943777561
HEK293T G4+ promoter,87,41,0.011179124936461449
HEK293T G4+ promoter,87,42,0.010983726941049099
HEK293T G4+ promoter,87,43,0.01121134776622057
HEK293T G4+ promoter,87,44,0.016979383304715157
HEK293T G4+ promoter,87,45,0.04090569168329239
HEK293T G4+ promoter,87,46,0.09217853844165802
HEK293T G4+ promoter,87,47,0.0961383730173111
HEK293T G4+ promoter,87,48,0.05376376956701279
HEK293T G4+ promoter,87,49,0.030887121334671974
HEK293T G4+ promoter,87,50,0.016102809458971024
HEK293T G4+ promoter,87,51,0.008875508792698383
HEK293T G4+ promoter,87,52,0.005894345697015524
HEK293T G4+ promoter,87,53,0.00543891079723835
HEK293T G4+ promoter,87,54,0.0060669174417853355
HEK293T G4+ promoter,87,55,0.007566905114799738
HEK293T G4+ promoter,87,56,0.00745440274477005
HEK293T G4+ promoter,87,57,0.00517370505258441
HEK293T G4+ promoter,87,58,0.00421023229137063
HEK293T G4+ promoter,87,59,0.003651273436844349
HEK293T G4+ promoter,87,60,0.004034668672829866
HEK293T G4+ promoter,87,61,0.0063583990558981895
HEK293T G4+ promoter,87,62,0.006591361947357655
HEK293T G4+ promoter,87,63,0.004755684174597263
HEK293T G4+ promoter,87,64,0.0048019764944911
HEK293T G4+ promoter,87,65,0.005451103672385216
HEK293T G4+ promoter,87,66,0.005576136987656355
HEK293T G4+ promoter,87,67,0.005638116504997015
HEK293T G4+ promoter,87,68,0.005983581766486168
HEK293T G4+ promoter,87,69,0.005299650598317385
HEK293T G4+ promoter,87,70,0.004818109329789877
HEK293T G4+ promoter,87,71,0.005477585829794407
HEK293T G4+ promoter,87,72,0.006991466507315636
HEK293T G4+ promoter,87,73,0.008528848178684711
HEK293T G4+ promoter,87,74,0.008988671004772186
HEK293T G4+ promoter,87,75,0.006403627339750528
HEK293T G4+ promoter,87,76,0.006216502748429775
HEK293T G4+ promoter,87,77,0.006927209440618753
HEK293T G4+ promoter,87,78,0.00859815999865532
HEK293T G4+ promoter,87,79,0.009183837100863457
HEK293T G4+ promoter,87,80,0.008067578077316284
HEK293T G4+ promoter,87,81,0.007299684453755617
HEK293T G4+ promoter,87,82,0.007166317198425531
HEK293T G4+ promoter,87,83,0.006788656581193209
HEK293T G4+ promoter,87,84,0.005125760566443205
HEK293T G4+ promoter,87,85,0.0038387218955904245
HEK293T G4+ promoter,87,86,0.003952584695070982
HEK293T G4+ promoter,87,87,0.004852937534451485
HEK293T G4+ promoter,87,88,0.0037190085276961327
HEK293T G4+ promoter,87,89,0.0036102058365941048
HEK293T G4+ promoter,87,90,0.004428239539265633
HEK293T G4+ promoter,87,91,0.004581349436193705
HEK293T G4+ promoter,87,92,0.004189328756183386
HEK293T G4+ promoter,87,93,0.003968170844018459
HEK293T G4+ promoter,87,94,0.003038971684873104
HEK293T G4+ promoter,87,95,0.003332359017804265
HEK293T G4+ promoter,87,96,0.004419591743499041
HEK293T G4+ promoter,87,97,0.00670225964859128
HEK293T G4+ promoter,87,98,0.009935764595866203
HEK293T G4+ promoter,87,99,0.021129224449396133
HEK293T G4+ promoter,88,0,0.021301373839378357
HEK293T G4+ promoter,88,1,0.009732539765536785
HEK293T G4+ promoter,88,2,0.007843569852411747
HEK293T G4+ promoter,88,3,0.007999615743756294
HEK293T G4+ promoter,88,4,0.0093836123123765
HEK293T G4+ promoter,88,5,0.011476367712020874
HEK293T G4+ promoter,88,6,0.0099872387945652
HEK293T G4+ promoter,88,7,0.009881725534796715
HEK293T G4+ promoter,88,8,0.008638553321361542
HEK293T G4+ promoter,88,9,0.007023981306701899
HEK293T G4+ promoter,88,10,0.006795684807002544
HEK293T G4+ promoter,88,11,0.006619584280997515
HEK293T G4+ promoter,88,12,0.005161210894584656
HEK293T G4+ promoter,88,13,0.003923540469259024
HEK293T G4+ promoter,88,14,0.0035271761007606983
HEK293T G4+ promoter,88,15,0.004300602246075869
HEK293T G4+ promoter,88,16,0.004983809776604176
HEK293T G4+ promoter,88,17,0.006145583465695381
HEK293T G4+ promoter,88,18,0.0062444512732326984
HEK293T G4+ promoter,88,19,0.005591847002506256
HEK293T G4+ promoter,88,20,0.005476481281220913
HEK293T G4+ promoter,88,21,0.006425340659916401
HEK293T G4+ promoter,88,22,0.008279165253043175
HEK293T G4+ promoter,88,23,0.010128447785973549
HEK293T G4+ promoter,88,24,0.009899638593196869
HEK293T G4+ promoter,88,25,0.006542448420077562
HEK293T G4+ promoter,88,26,0.004402053542435169
HEK293T G4+ promoter,88,27,0.003994880244135857
HEK293T G4+ promoter,88,28,0.005043440498411655
HEK293T G4+ promoter,88,29,0.00775952311232686
HEK293T G4+ promoter,88,30,0.012092708609998226
HEK293T G4+ promoter,88,31,0.007858961820602417
HEK293T G4+ promoter,88,32,0.0063671814277768135
HEK293T G4+ promoter,88,33,0.005973690655082464
HEK293T G4+ promoter,88,34,0.005719345528632402
HEK293T G4+ promoter,88,35,0.007931185886263847
HEK293T G4+ promoter,88,36,0.011349527165293694
HEK293T G4+ promoter,88,37,0.011059018783271313
HEK293T G4+ promoter,88,38,0.009103788062930107
HEK293T G4+ promoter,88,39,0.009450436569750309
HEK293T G4+ promoter,88,40,0.010581104084849358
HEK293T G4+ promoter,88,41,0.01155034452676773
HEK293T G4+ promoter,88,42,0.011378137394785881
HEK293T G4+ promoter,88,43,0.011410483159124851
HEK293T G4+ promoter,88,44,0.01681629568338394
HEK293T G4+ promoter,88,45,0.0406169630587101
HEK293T G4+ promoter,88,46,0.0923037901520729
HEK293T G4+ promoter,88,47,0.09575657546520233
HEK293T G4+ promoter,88,48,0.05241141840815544
HEK293T G4+ promoter,88,49,0.03015696257352829
HEK293T G4+ promoter,88,50,0.015771409496665
HEK293T G4+ promoter,88,51,0.008623923175036907
HEK293T G4+ promoter,88,52,0.0057845045812428
HEK293T G4+ promoter,88,53,0.005325363948941231
HEK293T G4+ promoter,88,54,0.005924871191382408
HEK293T G4+ promoter,88,55,0.007398904301226139
HEK293T G4+ promoter,88,56,0.007306565996259451
HEK293T G4+ promoter,88,57,0.005064248573035002
HEK293T G4+ promoter,88,58,0.004123256076127291
HEK293T G4+ promoter,88,59,0.003589728381484747
HEK293T G4+ promoter,88,60,0.004004219081252813
HEK293T G4+ promoter,88,61,0.006287601310759783
HEK293T G4+ promoter,88,62,0.006566664669662714
HEK293T G4+ promoter,88,63,0.004819284193217754
HEK293T G4+ promoter,88,64,0.0049205319955945015
HEK293T G4+ promoter,88,65,0.005572722293436527
HEK293T G4+ promoter,88,66,0.005679100286215544
HEK293T G4+ promoter,88,67,0.005768052767962217
HEK293T G4+ promoter,88,68,0.006130702793598175
HEK293T G4+ promoter,88,69,0.005392088554799557
HEK293T G4+ promoter,88,70,0.004840845242142677
HEK293T G4+ promoter,88,71,0.005445240065455437
HEK293T G4+ promoter,88,72,0.006955820135772228
HEK293T G4+ promoter,88,73,0.00854207668453455
HEK293T G4+ promoter,88,74,0.009023580700159073
HEK293T G4+ promoter,88,75,0.006529693957418203
HEK293T G4+ promoter,88,76,0.006385336630046368
HEK293T G4+ promoter,88,77,0.00704575702548027
HEK293T G4+ promoter,88,78,0.008604033850133419
HEK293T G4+ promoter,88,79,0.00910920836031437
HEK293T G4+ promoter,88,80,0.008061250671744347
HEK293T G4+ promoter,88,81,0.007252063602209091
HEK293T G4+ promoter,88,82,0.006999187637120485
HEK293T G4+ promoter,88,83,0.006706914398819208
HEK293T G4+ promoter,88,84,0.005162338260561228
HEK293T G4+ promoter,88,85,0.00385700142942369
HEK293T G4+ promoter,88,86,0.003953735344111919
HEK293T G4+ promoter,88,87,0.004810816142708063
HEK293T G4+ promoter,88,88,0.003683929331600666
HEK293T G4+ promoter,88,89,0.003567769657820463
HEK293T G4+ promoter,88,90,0.004346024710685015
HEK293T G4+ promoter,88,91,0.004509598016738892
HEK293T G4+ promoter,88,92,0.004156006500124931
HEK293T G4+ promoter,88,93,0.003935352899134159
HEK293T G4+ promoter,88,94,0.0030383625999093056
HEK293T G4+ promoter,88,95,0.003289729356765747
HEK293T G4+ promoter,88,96,0.004318377934396267
HEK293T G4+ promoter,88,97,0.006599121261388063
HEK293T G4+ promoter,88,98,0.009820456616580486
HEK293T G4+ promoter,88,99,0.02099522203207016
HEK293T G4+ promoter,89,0,0.021166063845157623
HEK293T G4+ promoter,89,1,0.009696387685835361
HEK293T G4+ promoter,89,2,0.007794676348567009
HEK293T G4+ promoter,89,3,0.008067725226283073
HEK293T G4+ promoter,89,4,0.009447570890188217
HEK293T G4+ promoter,89,5,0.01136191189289093
HEK293T G4+ promoter,89,6,0.009779873304069042
HEK293T G4+ promoter,89,7,0.00978657603263855
HEK293T G4+ promoter,89,8,0.008653638884425163
HEK293T G4+ promoter,89,9,0.007070834748446941
HEK293T G4+ promoter,89,10,0.006858021952211857
HEK293T G4+ promoter,89,11,0.006662164814770222
HEK293T G4+ promoter,89,12,0.00517226429656148
HEK293T G4+ promoter,89,13,0.0039315554313361645
HEK293T G4+ promoter,89,14,0.003480380866676569
HEK293T G4+ promoter,89,15,0.004308550618588924
HEK293T G4+ promoter,89,16,0.00502741290256381
HEK293T G4+ promoter,89,17,0.006218355614691973
HEK293T G4+ promoter,89,18,0.006303879898041487
HEK293T G4+ promoter,89,19,0.0056388480588793755
HEK293T G4+ promoter,89,20,0.005530442576855421
HEK293T G4+ promoter,89,21,0.006488307379186153
HEK293T G4+ promoter,89,22,0.008380148559808731
HEK293T G4+ promoter,89,23,0.010247299447655678
HEK293T G4+ promoter,89,24,0.00994877703487873
HEK293T G4+ promoter,89,25,0.006570867262780666
HEK293T G4+ promoter,89,26,0.004441593773663044
HEK293T G4+ promoter,89,27,0.004002511501312256
HEK293T G4+ promoter,89,28,0.005107024684548378
HEK293T G4+ promoter,89,29,0.007899700663983822
HEK293T G4+ promoter,89,30,0.01222787331789732
HEK293T G4+ promoter,89,31,0.007944666780531406
HEK293T G4+ promoter,89,32,0.0064482735469937325
HEK293T G4+ promoter,89,33,0.006042723078280687
HEK293T G4+ promoter,89,34,0.005777868442237377
HEK293T G4+ promoter,89,35,0.008031927049160004
HEK293T G4+ promoter,89,36,0.011493383906781673
HEK293T G4+ promoter,89,37,0.011211289092898369
HEK293T G4+ promoter,89,38,0.009128366596996784
HEK293T G4+ promoter,89,39,0.009403263218700886
HEK293T G4+ promoter,89,40,0.010610031895339489
HEK293T G4+ promoter,89,41,0.011622929014265537
HEK293T G4+ promoter,89,42,0.01141810417175293
HEK293T G4+ promoter,89,43,0.011437596753239632
HEK293T G4+ promoter,89,44,0.01671338826417923
HEK293T G4+ promoter,89,45,0.040286459028720856
HEK293T G4+ promoter,89,46,0.09251958876848221
HEK293T G4+ promoter,89,47,0.09572485089302063
HEK293T G4+ promoter,89,48,0.05193372070789337
HEK293T G4+ promoter,89,49,0.02956516109406948
HEK293T G4+ promoter,89,50,0.015411554835736752
HEK293T G4+ promoter,89,51,0.008499789983034134
HEK293T G4+ promoter,89,52,0.00578142749145627
HEK293T G4+ promoter,89,53,0.0053826021030545235
HEK293T G4+ promoter,89,54,0.006003181915730238
HEK293T G4+ promoter,89,55,0.007432279642671347
HEK293T G4+ promoter,89,56,0.007298544514924288
HEK293T G4+ promoter,89,57,0.005087386351078749
HEK293T G4+ promoter,89,58,0.0041289846412837505
HEK293T G4+ promoter,89,59,0.0036104002501815557
HEK293T G4+ promoter,89,60,0.003979353234171867
HEK293T G4+ promoter,89,61,0.006286469753831625
HEK293T G4+ promoter,89,62,0.006548007484525442
HEK293T G4+ promoter,89,63,0.004833404906094074
HEK293T G4+ promoter,89,64,0.0049582915380597115
HEK293T G4+ promoter,89,65,0.005600027274340391
HEK293T G4+ promoter,89,66,0.0057552349753677845
HEK293T G4+ promoter,89,67,0.0057937935926020145
HEK293T G4+ promoter,89,68,0.006118892692029476
HEK293T G4+ promoter,89,69,0.005384789314121008
HEK293T G4+ promoter,89,70,0.004862867761403322
HEK293T G4+ promoter,89,71,0.005484876222908497
HEK293T G4+ promoter,89,72,0.007027671672403812
HEK293T G4+ promoter,89,73,0.008612673729658127
HEK293T G4+ promoter,89,74,0.009083682671189308
HEK293T G4+ promoter,89,75,0.006589977070689201
HEK293T G4+ promoter,89,76,0.0064619542099535465
HEK293T G4+ promoter,89,77,0.007098181173205376
HEK293T G4+ promoter,89,78,0.008673352189362049
HEK293T G4+ promoter,89,79,0.009178855456411839
HEK293T G4+ promoter,89,80,0.008080299943685532
HEK293T G4+ promoter,89,81,0.007226959802210331
HEK293T G4+ promoter,89,82,0.006877116858959198
HEK293T G4+ promoter,89,83,0.00657219672575593
HEK293T G4+ promoter,89,84,0.0050871120765805244
HEK293T G4+ promoter,89,85,0.0038550696335732937
HEK293T G4+ promoter,89,86,0.0039679184556007385
HEK293T G4+ promoter,89,87,0.004829229321330786
HEK293T G4+ promoter,89,88,0.003720595734193921
HEK293T G4+ promoter,89,89,0.00359871587716043
HEK293T G4+ promoter,89,90,0.004355815704911947
HEK293T G4+ promoter,89,91,0.004499542061239481
HEK293T G4+ promoter,89,92,0.004114387556910515
HEK293T G4+ promoter,89,93,0.0038967058062553406
HEK293T G4+ promoter,89,94,0.0030056461691856384
HEK293T G4+ promoter,89,95,0.003274391870945692
HEK293T G4+ promoter,89,96,0.004313115030527115
HEK293T G4+ promoter,89,97,0.006568095646798611
HEK293T G4+ promoter,89,98,0.009794481098651886
HEK293T G4+ promoter,89,99,0.020809272304177284
HEK293T G4+ promoter,90,0,0.020559238269925117
HEK293T G4+ promoter,90,1,0.009509894996881485
HEK293T G4+ promoter,90,2,0.007850231602787971
HEK293T G4+ promoter,90,3,0.008215946145355701
HEK293T G4+ promoter,90,4,0.009555863216519356
HEK293T G4+ promoter,90,5,0.01124073937535286
HEK293T G4+ promoter,90,6,0.009481718763709068
HEK293T G4+ promoter,90,7,0.009397041983902454
HEK293T G4+ promoter,90,8,0.008398506790399551
HEK293T G4+ promoter,90,9,0.0070142135955393314
HEK293T G4+ promoter,90,10,0.00689720781520009
HEK293T G4+ promoter,90,11,0.006768032442778349
HEK293T G4+ promoter,90,12,0.005228440742939711
HEK293T G4+ promoter,90,13,0.003945333883166313
HEK293T G4+ promoter,90,14,0.00354933412745595
HEK293T G4+ promoter,90,15,0.00440718000754714
HEK293T G4+ promoter,90,16,0.005057374015450478
HEK293T G4+ promoter,90,17,0.0062486049719154835
HEK293T G4+ promoter,90,18,0.006373187527060509
HEK293T G4+ promoter,90,19,0.005779747851192951
HEK293T G4+ promoter,90,20,0.005694295279681683
HEK293T G4+ promoter,90,21,0.006655239034444094
HEK293T G4+ promoter,90,22,0.008536484092473984
HEK293T G4+ promoter,90,23,0.010204779915511608
HEK293T G4+ promoter,90,24,0.009799734689295292
HEK293T G4+ promoter,90,25,0.006434977985918522
HEK293T G4+ promoter,90,26,0.004387206863611937
HEK293T G4+ promoter,90,27,0.004070339258760214
HEK293T G4+ promoter,90,28,0.00524762412533164
HEK293T G4+ promoter,90,29,0.008213617838919163
HEK293T G4+ promoter,90,30,0.012584635056555271
HEK293T G4+ promoter,90,31,0.008217237889766693
HEK293T G4+ promoter,90,32,0.0066275265999138355
HEK293T G4+ promoter,90,33,0.006145012564957142
HEK293T G4+ promoter,90,34,0.005905156955122948
HEK293T G4+ promoter,90,35,0.008319266140460968
HEK293T G4+ promoter,90,36,0.011936519294977188
HEK293T G4+ promoter,90,37,0.011438165791332722
HEK293T G4+ promoter,90,38,0.009121394716203213
HEK293T G4+ promoter,90,39,0.009229594841599464
HEK293T G4+ promoter,90,40,0.010382506996393204
HEK293T G4+ promoter,90,41,0.011371097527444363
HEK293T G4+ promoter,90,42,0.011156845837831497
HEK293T G4+ promoter,90,43,0.011193486861884594
HEK293T G4+ promoter,90,44,0.016271930187940598
HEK293T G4+ promoter,90,45,0.039639562368392944
HEK293T G4+ promoter,90,46,0.09226662665605545
HEK293T G4+ promoter,90,47,0.09601624310016632
HEK293T G4+ promoter,90,48,0.051396697759628296
HEK293T G4+ promoter,90,49,0.02849198691546917
HEK293T G4+ promoter,90,50,0.014663772657513618
HEK293T G4+ promoter,90,51,0.008156423456966877
HEK293T G4+ promoter,90,52,0.005689127370715141
HEK293T G4+ promoter,90,53,0.005396595690399408
HEK293T G4+ promoter,90,54,0.00603858008980751
HEK293T G4+ promoter,90,55,0.007439425215125084
HEK293T G4+ promoter,90,56,0.007247384171932936
HEK293T G4+ promoter,90,57,0.004993366077542305
HEK293T G4+ promoter,90,58,0.0041483244858682156
HEK293T G4+ promoter,90,59,0.003639870323240757
HEK293T G4+ promoter,90,60,0.004040427505970001
HEK293T G4+ promoter,90,61,0.006297411397099495
HEK293T G4+ promoter,90,62,0.006617798935621977
HEK293T G4+ promoter,90,63,0.004932709503918886
HEK293T G4+ promoter,90,64,0.0050201029516756535
HEK293T G4+ promoter,90,65,0.005652535706758499
HEK293T G4+ promoter,90,66,0.005788511596620083
HEK293T G4+ promoter,90,67,0.00586656155064702
HEK293T G4+ promoter,90,68,0.0062486412934958935
HEK293T G4+ promoter,90,69,0.005515744909644127
HEK293T G4+ promoter,90,70,0.005018485244363546
HEK293T G4+ promoter,90,71,0.00568201020359993
HEK293T G4+ promoter,90,72,0.007321369368582964
HEK293T G4+ promoter,90,73,0.008928152732551098
HEK293T G4+ promoter,90,74,0.009315771982073784
HEK293T G4+ promoter,90,75,0.006694724317640066
HEK293T G4+ promoter,90,76,0.006578739732503891
HEK293T G4+ promoter,90,77,0.007323323283344507
HEK293T G4+ promoter,90,78,0.00908095296472311
HEK293T G4+ promoter,90,79,0.009677979163825512
HEK293T G4+ promoter,90,80,0.008265078999102116
HEK293T G4+ promoter,90,81,0.007083144970238209
HEK293T G4+ promoter,90,82,0.00666657742112875
HEK293T G4+ promoter,90,83,0.006359388120472431
HEK293T G4+ promoter,90,84,0.0049886563792824745
HEK293T G4+ promoter,90,85,0.003817603923380375
HEK293T G4+ promoter,90,86,0.003972568549215794
HEK293T G4+ promoter,90,87,0.004833033308386803
HEK293T G4+ promoter,90,88,0.003704701317474246
HEK293T G4+ promoter,90,89,0.003646931843832135
HEK293T G4+ promoter,90,90,0.004474116023629904
HEK293T G4+ promoter,90,91,0.004598966799676418
HEK293T G4+ promoter,90,92,0.0041217743419110775
HEK293T G4+ promoter,90,93,0.0039004532154649496
HEK293T G4+ promoter,90,94,0.002999961143359542
HEK293T G4+ promoter,90,95,0.0033298982307314873
HEK293T G4+ promoter,90,96,0.004432227462530136
HEK293T G4+ promoter,90,97,0.006829591002315283
HEK293T G4+ promoter,90,98,0.00992267020046711
HEK293T G4+ promoter,90,99,0.020604200661182404
HEK293T G4+ promoter,91,0,0.019984861835837364
HEK293T G4+ promoter,91,1,0.009250583127140999
HEK293T G4+ promoter,91,2,0.007867787964642048
HEK293T G4+ promoter,91,3,0.008360044099390507
HEK293T G4+ promoter,91,4,0.00949347484856844
HEK293T G4+ promoter,91,5,0.010990068316459656
HEK293T G4+ promoter,91,6,0.009112657979130745
HEK293T G4+ promoter,91,7,0.00895651988685131
HEK293T G4+ promoter,91,8,0.00814319308847189
HEK293T G4+ promoter,91,9,0.006926594767719507
HEK293T G4+ promoter,91,10,0.007026749197393656
HEK293T G4+ promoter,91,11,0.0069587342441082
HEK293T G4+ promoter,91,12,0.005326947662979364
HEK293T G4+ promoter,91,13,0.0040224757976830006
HEK293T G4+ promoter,91,14,0.0036383525002747774
HEK293T G4+ promoter,91,15,0.004535353276878595
HEK293T G4+ promoter,91,16,0.00511032622307539
HEK293T G4+ promoter,91,17,0.0062883999198675156
HEK293T G4+ promoter,91,18,0.006477005779743195
HEK293T G4+ promoter,91,19,0.005860721226781607
HEK293T G4+ promoter,91,20,0.005822709295898676
HEK293T G4+ promoter,91,21,0.0067734611220657825
HEK293T G4+ promoter,91,22,0.008728891611099243
HEK293T G4+ promoter,91,23,0.010325416922569275
HEK293T G4+ promoter,91,24,0.009758315049111843
HEK293T G4+ promoter,91,25,0.006349482573568821
HEK293T G4+ promoter,91,26,0.004322127904742956
HEK293T G4+ promoter,91,27,0.004063054919242859
HEK293T G4+ promoter,91,28,0.0054118032567203045
HEK293T G4+ promoter,91,29,0.008555968292057514
HEK293T G4+ promoter,91,30,0.01312441099435091
HEK293T G4+ promoter,91,31,0.008692550472915173
HEK293T G4+ promoter,91,32,0.006916349288076162
HEK293T G4+ promoter,91,33,0.006350057199597359
HEK293T G4+ promoter,91,34,0.00608732970431447
HEK293T G4+ promoter,91,35,0.008581987582147121
HEK293T G4+ promoter,91,36,0.01225579995661974
HEK293T G4+ promoter,91,37,0.011536715552210808
HEK293T G4+ promoter,91,38,0.008900667540729046
HEK293T G4+ promoter,91,39,0.008810855448246002
HEK293T G4+ promoter,91,40,0.00999558437615633
HEK293T G4+ promoter,91,41,0.01099634449928999
HEK293T G4+ promoter,91,42,0.010802596807479858
HEK293T G4+ promoter,91,43,0.010823847725987434
HEK293T G4+ promoter,91,44,0.015699777752161026
HEK293T G4+ promoter,91,45,0.0387096144258976
HEK293T G4+ promoter,91,46,0.09188226610422134
HEK293T G4+ promoter,91,47,0.09669093787670135
HEK293T G4+ promoter,91,48,0.051184844225645065
HEK293T G4+ promoter,91,49,0.027609337121248245
HEK293T G4+ promoter,91,50,0.013974931091070175
HEK293T G4+ promoter,91,51,0.007799060083925724
HEK293T G4+ promoter,91,52,0.005559912882745266
HEK293T G4+ promoter,91,53,0.005384612828493118
HEK293T G4+ promoter,91,54,0.00603792630136013
HEK293T G4+ promoter,91,55,0.0074399118311703205
HEK293T G4+ promoter,91,56,0.007207990624010563
HEK293T G4+ promoter,91,57,0.004925880115479231
HEK293T G4+ promoter,91,58,0.004088920541107655
HEK293T G4+ promoter,91,59,0.003653083462268114
HEK293T G4+ promoter,91,60,0.0040723239071667194
HEK293T G4+ promoter,91,61,0.006385703571140766
HEK293T G4+ promoter,91,62,0.006695648655295372
HEK293T G4+ promoter,91,63,0.004973050206899643
HEK293T G4+ promoter,91,64,0.005082905292510986
HEK293T G4+ promoter,91,65,0.0056945509277284145
HEK293T G4+ promoter,91,66,0.005799266509711742
HEK293T G4+ promoter,91,67,0.0059078107587993145
HEK293T G4+ promoter,91,68,0.0063481018878519535
HEK293T G4+ promoter,91,69,0.005718580912798643
HEK293T G4+ promoter,91,70,0.005183642730116844
HEK293T G4+ promoter,91,71,0.005933142267167568
HEK293T G4+ promoter,91,72,0.007698338478803635
HEK293T G4+ promoter,91,73,0.00922099594026804
HEK293T G4+ promoter,91,74,0.009409058839082718
HEK293T G4+ promoter,91,75,0.0067651295103132725
HEK293T G4+ promoter,91,76,0.00666640792042017
HEK293T G4+ promoter,91,77,0.007510400842875242
HEK293T G4+ promoter,91,78,0.009516476653516293
HEK293T G4+ promoter,91,79,0.010166063904762268
HEK293T G4+ promoter,91,80,0.008372641168534756
HEK293T G4+ promoter,91,81,0.006972946226596832
HEK293T G4+ promoter,91,82,0.00645798072218895
HEK293T G4+ promoter,91,83,0.006193630862981081
HEK293T G4+ promoter,91,84,0.004938060417771339
HEK293T G4+ promoter,91,85,0.0037570211570709944
HEK293T G4+ promoter,91,86,0.003983586560934782
HEK293T G4+ promoter,91,87,0.0048670694231987
HEK293T G4+ promoter,91,88,0.0037868437357246876
HEK293T G4+ promoter,91,89,0.0037229571025818586
HEK293T G4+ promoter,91,90,0.004602187313139439
HEK293T G4+ promoter,91,91,0.004729046020656824
HEK293T G4+ promoter,91,92,0.0041981847025454044
HEK293T G4+ promoter,91,93,0.0039271083660423756
HEK293T G4+ promoter,91,94,0.003087251912802458
HEK293T G4+ promoter,91,95,0.0034106431994587183
HEK293T G4+ promoter,91,96,0.004604922607541084
HEK293T G4+ promoter,91,97,0.0070634279400110245
HEK293T G4+ promoter,91,98,0.010094515979290009
HEK293T G4+ promoter,91,99,0.020316189154982567
HEK293T G4+ promoter,92,0,0.019619738683104515
HEK293T G4+ promoter,92,1,0.009133460000157356
HEK293T G4+ promoter,92,2,0.007818699814379215
HEK293T G4+ promoter,92,3,0.008351590484380722
HEK293T G4+ promoter,92,4,0.0094540324062109
HEK293T G4+ promoter,92,5,0.010794476605951786
HEK293T G4+ promoter,92,6,0.008857405744493008
HEK293T G4+ promoter,92,7,0.008811043575406075
HEK293T G4+ promoter,92,8,0.008036070503294468
HEK293T G4+ promoter,92,9,0.006916489452123642
HEK293T G4+ promoter,92,10,0.007018235046416521
HEK293T G4+ promoter,92,11,0.007028587628155947
HEK293T G4+ promoter,92,12,0.0053633456118404865
HEK293T G4+ promoter,92,13,0.004029288422316313
HEK293T G4+ promoter,92,14,0.003680270630866289
HEK293T G4+ promoter,92,15,0.0045897262170910835
HEK293T G4+ promoter,92,16,0.005100496578961611
HEK293T G4+ promoter,92,17,0.006314147263765335
HEK293T G4+ promoter,92,18,0.006602471228688955
HEK293T G4+ promoter,92,19,0.006012110039591789
HEK293T G4+ promoter,92,20,0.005979720503091812
HEK293T G4+ promoter,92,21,0.006926460657268763
HEK293T G4+ promoter,92,22,0.008775772526860237
HEK293T G4+ promoter,92,23,0.01030220091342926
HEK293T G4+ promoter,92,24,0.009638813324272633
HEK293T G4+ promoter,92,25,0.006272132508456707
HEK293T G4+ promoter,92,26,0.004246958065778017
HEK293T G4+ promoter,92,27,0.004048915114253759
HEK293T G4+ promoter,92,28,0.005512903444468975
HEK293T G4+ promoter,92,29,0.008885645307600498
HEK293T G4+ promoter,92,30,0.013451672159135342
HEK293T G4+ promoter,92,31,0.009140095673501492
HEK293T G4+ promoter,92,32,0.007265306543558836
HEK293T G4+ promoter,92,33,0.006661952007561922
HEK293T G4+ promoter,92,34,0.006337543949484825
HEK293T G4+ promoter,92,35,0.00881629716604948
HEK293T G4+ promoter,92,36,0.012542353011667728
HEK293T G4+ promoter,92,37,0.011531849391758442
HEK293T G4+ promoter,92,38,0.008687345311045647
HEK293T G4+ promoter,92,39,0.00861348770558834
HEK293T G4+ promoter,92,40,0.009741761721670628
HEK293T G4+ promoter,92,41,0.01069958508014679
HEK293T G4+ promoter,92,42,0.010570635087788105
HEK293T G4+ promoter,92,43,0.010501541197299957
HEK293T G4+ promoter,92,44,0.01534711942076683
HEK293T G4+ promoter,92,45,0.03790401294827461
HEK293T G4+ promoter,92,46,0.09099829941987991
HEK293T G4+ promoter,92,47,0.09676435589790344
HEK293T G4+ promoter,92,48,0.05083942040801048
HEK293T G4+ promoter,92,49,0.027030663564801216
HEK293T G4+ promoter,92,50,0.013563212938606739
HEK293T G4+ promoter,92,51,0.0075911954045295715
HEK293T G4+ promoter,92,52,0.005478529259562492
HEK293T G4+ promoter,92,53,0.005391858983784914
HEK293T G4+ promoter,92,54,0.0060866232961416245
HEK293T G4+ promoter,92,55,0.007401264738291502
HEK293T G4+ promoter,92,56,0.0070870318450033665
HEK293T G4+ promoter,92,57,0.004884917754679918
HEK293T G4+ promoter,92,58,0.0040842765010893345
HEK293T G4+ promoter,92,59,0.003668557619675994
HEK293T G4+ promoter,92,60,0.00412451708689332
HEK293T G4+ promoter,92,61,0.006453517824411392
HEK293T G4+ promoter,92,62,0.00675921468064189
HEK293T G4+ promoter,92,63,0.005098485853523016
HEK293T G4+ promoter,92,64,0.005131914280354977
HEK293T G4+ promoter,92,65,0.005712293088436127
HEK293T G4+ promoter,92,66,0.00580366188660264
HEK293T G4+ promoter,92,67,0.00598027091473341
HEK293T G4+ promoter,92,68,0.006488288287073374
HEK293T G4+ promoter,92,69,0.005863269325345755
HEK293T G4+ promoter,92,70,0.0053718495182693005
HEK293T G4+ promoter,92,71,0.0061583369970321655
HEK293T G4+ promoter,92,72,0.007935694418847561
HEK293T G4+ promoter,92,73,0.009468555450439453
HEK293T G4+ promoter,92,74,0.00953705981373787
